id,species,synonyms
58917,Raorchestes bobingeri,Philautus bobingeri
79128691,Raorchestes bombayensis,Philautus bombayensis
79128691,Raorchestes bombayensis,Pseudophilautus bombayensis
79128691,Raorchestes bombayensis,Ixalus bombayensis
58829,Raorchestes chalazodes,Philautus chalazodes
58829,Raorchestes chalazodes,Pseudophilautus chalazodes
58829,Raorchestes chalazodes,Ixalus chalazodes
58830,Raorchestes charius,Pseudophilautus charius
58830,Raorchestes charius,Philautus charius
58830,Raorchestes charius,Raorchestes kollimalai
186159,Raorchestes chlorosomma,Pseudophilautus chlorosomma
186159,Raorchestes chlorosomma,Philautus chlorosomma
186160,Raorchestes chotta,Pseudophilautus chotta
186160,Raorchestes chotta,Philautus chotta
187830,Raorchestes chromasynchysi,Pseudophilautus chromasynchysi
187830,Raorchestes chromasynchysi,Philautus chromasynchysi
186161,Raorchestes coonoorensis,Pseudophilautus coonoorensis
186161,Raorchestes coonoorensis,Philautus coonoorensis
58912,Raorchestes dubois,Pseudophilautus dubois
58912,Raorchestes dubois,Philautus sp. nov. 'Eravikulam NP'
58912,Raorchestes dubois,Philautus duboisi
58912,Raorchestes dubois,Philautus dubois
87739329,Raorchestes flaviventris,Ixalus flaviventris
87739329,Raorchestes flaviventris,Philautus flaviventris
87739329,Raorchestes flaviventris,Raorchestes emeraldi
58846,Raorchestes garo,Rhacophorus garo
58846,Raorchestes garo,Ixalus garo
58846,Raorchestes garo,Philautus garo
58847,Raorchestes glandulosus,Philautus noblei
58847,Raorchestes glandulosus,Pseudophilautus glandulosus
58847,Raorchestes glandulosus,Ixalis ? glandulosa
58847,Raorchestes glandulosus,Philautus glandulosus
58909,Raorchestes graminirupes,Philautus graminirupes
58909,Raorchestes graminirupes,Pseudophilautus graminirupes
58909,Raorchestes graminirupes,Philautus sp. nov. 'Ponmudi 2'
58849,Raorchestes griet,Pseudophilautus griet
58849,Raorchestes griet,Philatus sp. nov. 'Munnar 2'
58849,Raorchestes griet,Philautus griet
58850,Raorchestes gryllus,Philautus gryllus
58850,Raorchestes gryllus,Pseudophilautus gryllus
87739519,Raorchestes hassanensis,Philautus hassanensis
186162,Raorchestes jayarami,Pseudophilautus jayarami
186162,Raorchestes jayarami,Philautus jayarami
186163,Raorchestes kaikatti,Pseudophilautus kaikatti
186163,Raorchestes kaikatti,Philautus kaikatti
58860,Raorchestes kempiae,Rhacophorus kempiae
58860,Raorchestes kempiae,Ixalus kempiae
58860,Raorchestes kempiae,Philautus kempiae
58864,Raorchestes longchuanensis,Pseudophilautus longchuanensis
58864,Raorchestes longchuanensis,Philautus longchuanensis
88976304,Raorchestes luteolus,Philautus luteolus
88976304,Raorchestes luteolus,Philautus sp. nov. 'Tholpetti Forest'
88976304,Raorchestes luteolus,Pseudophilautus luteolus
88976304,Raorchestes luteolus,Philautus neelanethrus
202903,Raorchestes manipurensis,Pseudophilautus manipurensis
202903,Raorchestes manipurensis,Philautus manipurensis
186165,Raorchestes marki,Pseudophilautus marki
186165,Raorchestes marki,Philautus marki
58872,Raorchestes menglaensis,Pseudophilautus menglaensis
58872,Raorchestes menglaensis,Philautus menglaensis
58914,Raorchestes munnarensis,Philautus munnarensis
58914,Raorchestes munnarensis,Pseudophilautus munnarensis
58914,Raorchestes munnarensis,Philautus sp. nov. 'Munnar'
61885,Raorchestes nerostagona,Pseudophilautus nerostagona
61885,Raorchestes nerostagona,Philautus nerostagona
136074,Raorchestes ochlandrae,Pseudophilautus ochlandrae
136074,Raorchestes ochlandrae,Philautus ochlandrae
58886,Raorchestes parvulus,Philautus parvulus
58886,Raorchestes parvulus,Pseudophilautus parvulus
58886,Raorchestes parvulus,Ixalus parvulus
58916,Raorchestes ponmudi,Pseudophilautus ponmudi
58916,Raorchestes ponmudi,Philatus sp. nov. 'Ponmudi 3'
58916,Raorchestes ponmudi,Philautus ponmudi
136187,Raorchestes sahai,Philautus sahai
136187,Raorchestes sahai,Pseudophilautus sahai
165553417,Raorchestes sanctisilvaticus,Philautus sanctipalustris
165553417,Raorchestes sanctisilvaticus,Raorchestes terebrans
165553417,Raorchestes sanctisilvaticus,Philautus similipalensis
58902,Raorchestes shillongensis,Philautus shillongensis
58902,Raorchestes shillongensis,Pseudophilautus shillongensis
58903,Raorchestes signatus,Philautus signatus
58903,Raorchestes signatus,Pseudophilautus signatus
58903,Raorchestes signatus,Ixalus signatus
186166,Raorchestes sushili,Philautus sushili
186166,Raorchestes sushili,Pseudophilautus sushili
58926,Raorchestes tinniens,Philautus tinniens
58926,Raorchestes tinniens,Philautus melanensis
58926,Raorchestes tinniens,Ixalus punctatus
58926,Raorchestes tinniens,Ixalus montanus
58926,Raorchestes tinniens,Pseudophilautus tinniens
58926,Raorchestes tinniens,Phyllomedusa ? tinniens
58927,Raorchestes travancoricus,Philautus travancoricus
58927,Raorchestes travancoricus,Pseudophilautus travancoricus
58927,Raorchestes travancoricus,Ixalus travancoricus
58928,Raorchestes tuberohumerus,Philautus tuberohumerus
58928,Raorchestes tuberohumerus,Pseudophilautus tuberohumerus
19308,Raphicerus campestris,Antilope campestris
19361,Rattus andamanensis,Rattus sikkimensis
19361,Rattus andamanensis,Rattus remotus
136526,Rattus arfakiensis,Rattus arfakiens
19324,Rattus bontanus,Rattus foramineus
19325,Rattus burrus,Mus burrulus
19325,Rattus burrus,Mus burrescens
19325,Rattus burrus,Mus burrus
19335,Rattus hoffmanni,Mus hoffmanni
19344,Rattus macleari,Mus macleari
19351,Rattus nativitatis,Mus nativitatis
20758,Rattus niobe,Stenomys niobe
19353,Rattus norvegicus,Rattus caspius
19353,Rattus norvegicus,Rattus decimallus
19353,Rattus norvegicus,Rattus caraco
19353,Rattus norvegicus,Mus norvegicus
19356,Rattus palmarum,Mus palmarum
136632,Rattus pococki,Stenomys pococki
19370,Rattus pyctoris,Rattus rattoides
19370,Rattus pyctoris,Rattus turkestanicus
19360,Rattus rattus,Mus rattus
20759,Rattus richardsoni,Stenomys richardsoni
19365,Rattus stoicus,Mus rogersi
19365,Rattus stoicus,Mus stoicus
19365,Rattus stoicus,Rattus rogersi
19365,Rattus stoicus,Mus taciturnus
20760,Rattus vandeuseni,Stenomys vandeuseni
20761,Rattus verecundus,Stenomys verecundus
19378,Ratufa indica,Sciurus indicus
19381,Ratufa macroura,Sciurus ceilonensis
19381,Ratufa macroura,Sciurus tennentii
19381,Ratufa macroura,Ratufa macrurus
19381,Ratufa macroura,Sciurus ceylonica
19381,Ratufa macroura,Sciurus ceylonensis
19381,Ratufa macroura,Sciurus macrourus
19381,Ratufa macroura,Sciurus zeyllanicus
19381,Ratufa macroura,Sciurus macrourus
19381,Ratufa macroura,Sciurus macrourus
19381,Ratufa macroura,Ratufa macroura
19381,Ratufa macroura,Sciurus macrura
22690589,Reinwardtoena reinwardti,Reinwardtoena reinwardtsi
22690589,Reinwardtoena reinwardti,Reinwardtoena reinwardtii
22690589,Reinwardtoena reinwardti,Columba reinwardtsi
42678,Reithrodontomys humulis,Reithrodontomys humilis
155249960,Remiz pendulinus,Remiz macronyx 
64055,Rena bressoni,Leptotyphlops bressoni
64056,Rena dissecta,Leptotyphlops dissectus
64056,Rena dissecta,Glauconia dissecta
64056,Rena dissecta,Leptotyphlops dulcis
64057,Rena dulcis,Leptotyphlops dulcis
64058,Rena humilis,Leptotyphlops humilis
64059,Rena maxima,Leptotyphlops maximus
64060,Rena myopica,Leptotyphlops myopicus
64060,Rena myopica,Stenostoma myopicum
64060,Rena myopica,Glauconia myopica
184107,Rena unguirostris,Glauconia unguirostris
184107,Rena unguirostris,Leptotyphlops unguirostris
114108750,Rentapia everetti,Nectophryne everetti
114108750,Rentapia everetti,Pedostibes rugosus
114108750,Rentapia everetti,Pedostibes everetti
114108750,Rentapia everetti,Rentapia rugosa
54862,Rentapia hosii,Pedostibes hosii
54862,Rentapia hosii,Nectophryne hosii
112168517,Rhabdomys pumilio,Mus pumilio
192210,Rhabdophis angeli,Natrix angelii
169884,Rhabdophis auriculatus,Rhabdophis auriculata
169884,Rhabdophis auriculatus,Tropidonotus auriculata
169794,Rhabdophis barbouri,Natrix crebripunctatus
169794,Rhabdophis barbouri,Macropophis barbouri
192069,Rhabdophis callichroma,Natrix chrysarga
104841445,Rhabdophis callistus,Tropidonotus callistus
176363,Rhabdophis ceylonensis,Tropidonotus chrysargus
176363,Rhabdophis ceylonensis,Amphiesma ceylonensis
176363,Rhabdophis ceylonensis,Tropidonotus ceylonensis
176363,Rhabdophis ceylonensis,Balanophis ceylonensis
192184,Rhabdophis chrysargoides,Tropidonotus chrysargoides
184067,Rhabdophis chrysargos,Rhabdophis chrysarga
184067,Rhabdophis chrysargos,Rhabdophis chrysargas
184067,Rhabdophis chrysargos,Tropidonotus chrysargos
192103,Rhabdophis conspicillatus,Tropidonotus conspicillatus
191946,Rhabdophis flaviceps,Macropisthodon flaviceps
191946,Rhabdophis flaviceps,Amphiesma flaviceps
192141,Rhabdophis himalayanus,Tropidonotus himalayanus
192141,Rhabdophis himalayanus,Natrix  speciosus 
191965,Rhabdophis leonardi,Natrix leonardi
169809,Rhabdophis lineatus,Tropidonotus lineatus
191928,Rhabdophis murudensis,Natrix murudensis
192024,Rhabdophis nigrocinctus,Tropidonotus nigrocinctus
177504,Rhabdophis nuchalis,Natrix nuchalis
177504,Rhabdophis nuchalis,Tropidonotus nuchalis
177504,Rhabdophis nuchalis,Nuchisulcophis nuchalis
200633,Rhabdophis pentasupralabialis,Rhabdophis nuchalis
172626,Rhabdophis plumbicolor,Tropidonotus plumbicolor
172626,Rhabdophis plumbicolor,Trigonocephalus ellioti
172626,Rhabdophis plumbicolor,Xenodon viridis
172626,Rhabdophis plumbicolor,Amphiesma brachyurum
172626,Rhabdophis plumbicolor,Macropisthodon plumbicolor
192056,Rhabdophis rhodomelas,Macropisthodon rhodomelas
192056,Rhabdophis rhodomelas,Tropidonotus rhodomelas
169802,Rhabdophis spilogaster,Tropidonotus spilogaster
192116,Rhabdophis subminiatus,Tropidonotus subminiatus
192021,Rhabdophis swinhonis,Tropidonotus swinhonis
191942,Rhabdophis tigrinus,Rhabdophis lateralis
191942,Rhabdophis tigrinus,Tropidonotus tigrinus
149321599,Rhabdops olivaceus,Ablabes olivaceus
149321599,Rhabdops olivaceus,Pseudocyclophis olivaceus
22682514,Rhabdotorrhinus corrugatus,Aceros corrugatus
22682504,Rhabdotorrhinus exarhatus,Penelopides exarhatus
22682522,Rhabdotorrhinus leucocephalus,Aceros leucocephalus
22682517,Rhabdotorrhinus waldeni,Aceros waldeni
22682517,Rhabdotorrhinus waldeni,Craniorrhinus waldeni
177505,Rhachidelus brazili,Rachidelus brazili
137792781,Rhachisaurus brachylepis,Anotosaura brachylepis
176132,Rhacodactylus auriculatus,Platydactylus auriculatus
176166,Rhacodactylus leachianus,Gecko leachii
176166,Rhacodactylus leachianus,Ascalabotes leachianus
122900966,Rhacodactylus trachycephalus,Rhacodactylus trachyrhynchus
122900966,Rhacodactylus trachycephalus,Chameleonurus trachycephalus
84334580,Rhacophorus annamensis,Rhacophorus notater
198297193,Rhacophorus bipunctatus,Chirixalus cherrapunjiae
198297193,Rhacophorus bipunctatus,Philautus cherrapunjiae
198297193,Rhacophorus bipunctatus,Chiromantis cherrapunjiae
198297193,Rhacophorus bipunctatus,Rhacophorus htunwini
58983,Rhacophorus calcadensis,Rhacophorus beddomii
48103132,Rhacophorus calcaneus,Rhacophorus chuyangsinensis
59002,Rhacophorus margaritifer,Hyla margaritifera
59002,Rhacophorus margaritifer,Rhacophorus javanus
59002,Rhacophorus margaritifer,Rhacophorus barbouri
48106199,Rhacophorus norhayatiae,Rhacophorus norhayatii
59012,Rhacophorus pardalis,Rhacophorus rizali
48109368,Rhacophorus reinwardtii,Polypedates reinwardtii
48109368,Rhacophorus reinwardtii,Hyla reinwardtii
136042,Rhacophorus rhodopus,Rhacophorus namdaphaensis
59025,Rhacophorus tuberculatus,Polypedates tuberculatus
203583,Rhadinaea calligaster,Contia calligaster
198401,Rhadinaea decorata,Coronella decorata
63890,Rhadinaea flavilata,Dromicus flavilatus
63898,Rhadinaea laureata,Dromicus laureatus
63903,Rhadinaea omiltemana,Dromicus omiltemanus
63906,Rhadinaea taeniata,Dromicus taeniatus
203587,Rhadinaea vermiculaticeps,Taeniophis vermiculaticeps
202416,Rhadinella anachoreta,Rhadinaea anachoreta
198402,Rhadinella godmani,Rhadinaea godmani
198402,Rhadinella godmani,Dromicus godmani
63893,Rhadinella hannsteini,Rhadinaea hannsteini
63893,Rhadinella hannsteini,Trimetopon hannsteini
202417,Rhadinella hempsteadae,Rhadinaea hempsteadae
63895,Rhadinella kanalchutchan,Rhadinaea kanalchutchan
63896,Rhadinella kinkelini,Rhadinaea kinkelini
63897,Rhadinella lachrymans,Rhadinaea lachrymans
63897,Rhadinella lachrymans,Lygophis lachrymans
202418,Rhadinella montecristi,Rhadinaea montecristi
202419,Rhadinella pegosalyta,Rhadinaea pegosalyta
202420,Rhadinella pilonaorum,Trimetopon pilonaorum
202420,Rhadinella pilonaorum,Rhadinaea pilonaorum
202420,Rhadinella pilonaorum,Rhadinella pilonoarum
198403,Rhadinella posadasi,Rhadinaea posadasi
198403,Rhadinella posadasi,Trimetopon posadasi
202421,Rhadinella rogerromani,Rhadinaea rogerromani
63905,Rhadinella schistosa,Rhadinaea schistosa
177564,Rhadinella serperaster,Rhadinaea serperastra
177564,Rhadinella serperaster,Rhadinaea serperaster
203586,Rhadinella stadelmani,Rhadinaea stadelmani
202422,Rhadinella tolpanorum,Rhadinaea tolpanorum
54461,Rhaebo atelopoides,Andinophryne atelopoides
54461,Rhaebo atelopoides,Bufo atelopoides
54590,Rhaebo blombergi,Bufo blombergi
54597,Rhaebo caeruleostictus,Bufo caeruleostictus
54462,Rhaebo colomai,Andinophryne colomai
62073374,Rhaebo glaberrimus,Bufo glaberrimus
88990965,Rhaebo guttatus,Bufo guttatus
88990965,Rhaebo guttatus,Rhaebo anderssoni
54660,Rhaebo haematiticus,Bufo melanogaster
54660,Rhaebo haematiticus,Bufo haematiticus
54660,Rhaebo haematiticus,Bufo caeruleocellatus
54660,Rhaebo haematiticus,Bufo haematiticus
54666,Rhaebo hypomelas,Bufo hypomelas
54463,Rhaebo olallai,Andinophryne olallai
13265544,Rhamnophis batesii,Thrasops batesii
13300516,Rhamphiophis oxyrhynchus,Psammophis oxyrhynchus
13300529,Rhamphiophis rostratus,Coleopeltis correctus
13300529,Rhamphiophis rostratus,Rhagherris unguiculata
13300529,Rhamphiophis rostratus,Rhamphiophis oxyrhynchus
13300539,Rhamphiophis rubropunctatus,Dipsina rubropunctata
22684113,Rhamphococcyx calyorhynchus,Phaenicophaeus calyorhynchus
172568,Rhampholeon chapmanorum,Rhampholeon chapmani
42760243,Rhampholeon gorongosae,Rhampholeon marshalli
176321,Rhampholeon marshalli,Rhampholeon marshalli
172562,Rhampholeon nchisiensis,Brookesia nchisiensis
172532,Rhampholeon platyceps,Brookesia platyceps
172532,Rhampholeon platyceps,Brookesia platyceps
176322,Rhampholeon spectrum,Rhampholeon affinis
176322,Rhampholeon spectrum,Brookesia spectrum
176322,Rhampholeon spectrum,Chamaeleo spectrum
176323,Rhampholeon spinosus,Bradypodion spinosum
176323,Rhampholeon spinosus,Chamaeleon spinosus
172529,Rhampholeon temporalis,Chamaeleon temporalis
22678081,Rhea pennata,Rhea pennata pennata
22678081,Rhea pennata,Rhea pennata pennata
22678081,Rhea pennata,Pterocnemis pennata 
22678081,Rhea pennata,Pterocnemia pennata 
22678081,Rhea pennata,Rhea pennata 
55124,Rheobates palmatus,Colostethus palmatus
55124,Rheobates palmatus,Phyllobates palmatus
55136,Rheobates pseudopalmatus,Colostethus pseudopalmatus
55566,Rheohyla miotympanum,Ecnomiohyla miotympanum
55566,Rheohyla miotympanum,Hyla miotympanum
203057,Rheosaurus sulcarostrum,Echinosaura sulcarostrum
59647,Rhinatrema bivittatum,Caecilia bivittata
59643,Rhinatrema nigrum,Epicrionops niger
54564,Rhinella achalensis,Bufo achalensis
136110,Rhinella achavali,Bufo achavali
54875,Rhinella acrolopha,Rhamphophryne acrolopha
54565,Rhinella acutirostris,Bufo acutirostris
135795,Rhinella alata,Bufo alatus
54568,Rhinella amabilis,Bufo amabilis
54569,Rhinella amboroensis,Bufo amboroensis
54569,Rhinella amboroensis,Chaunus amboroensis
54575,Rhinella arborescandens,Bufo arborescandens
54576,Rhinella arenarum,Bufo arenarum
88991897,Rhinella arequipensis,Bufo arequipensis
88991897,Rhinella arequipensis,Bufo spinulosus
54577,Rhinella arunco,Bufo arunco
54577,Rhinella arunco,Bufo arunco
54577,Rhinella arunco,Bufo chilensis
3177,Rhinella atacamensis,Bufo atacamensis
87763706,Rhinella azarai,Bufo granulosus
54585,Rhinella beebei,Bufo granulosus
54585,Rhinella beebei,Bufo beebei
54587,Rhinella bergi,Bufo bergi
54603,Rhinella castaneotica,Bufo castaneoticus
54603,Rhinella castaneotica,Rhinella castaneoticus
54608,Rhinella chavin,Bufo chavin
54486,Rhinella chrysophora,Atelophryniscus chrysophorus
54619,Rhinella cristinae,Bufo cristinae
79129987,Rhinella crucifer,Bufo pombali
79129987,Rhinella crucifer,Rhinella pombali
79129987,Rhinella crucifer,Bufo crucifer
200091062,Rhinella dapsilis,Bufo dapsilis
200091062,Rhinella dapsilis,Rhinella gildae
200091873,Rhinella diptycha,Bufo diptychus
200091873,Rhinella diptycha,Bufo paracnemis
200091873,Rhinella diptycha,Bufo schneideri
200091873,Rhinella diptycha,Rhinella diptychus
200091873,Rhinella diptycha,Rhinella schneideri
200091873,Rhinella diptycha,Rhinella jimi
200076618,Rhinella dorbignyi,Bufo dorbignyi
200076618,Rhinella dorbignyi,Bufo granulosus
200076618,Rhinella dorbignyi,Rhinella fernandezae
54876,Rhinella festae,Rhamphophryne festae
182513521,Rhinella fissipes,Bufo fissipes
182513521,Rhinella fissipes,Chaunus fissipes
54646,Rhinella gallardoi,Bufo gallardoi
54652,Rhinella gnustae,Bufo gnustae
85853283,Rhinella granulosa,Bufo granulosus
61752,Rhinella henseli,Bufo henseli
100099590,Rhinella horribilis,Bufo horribilis
100099590,Rhinella horribilis,Bufo marinus
85853082,Rhinella humboldti,Bufo granulosus
54668,Rhinella icterica,Bufo ictericus
54669,Rhinella inca,Bufo inca
252266143,Rhinella iserni,Oxyrhynchus iserni
252266143,Rhinella iserni,Bufo iserni
252266143,Rhinella iserni,Rhinella yunga
54675,Rhinella justinianoi,Bufo justinianoi
88993730,Rhinella leptoscelis,Bufo leptoscelis
54691,Rhinella limensis,Bufo limensis
54877,Rhinella lindae,Rhamphophryne lindae
54878,Rhinella macrorhina,Rhamphophryne macrorhina
87763757,Rhinella major,Bufo granulosus
87763757,Rhinella major,Bufo granulosus
87763757,Rhinella major,Bufo major
87763757,Rhinella major,Bufo granulosus 
87763757,Rhinella major,Bufo granulosus
87763757,Rhinella major,Bufo manicorensis
150087058,Rhinella margaritifera,Rana margaritifera
150087058,Rhinella margaritifera,Bufo margaritifer
150087058,Rhinella margaritifera,Rhinella margaritifer
150087058,Rhinella margaritifera,Rhinella martyi
100099625,Rhinella marina,Rana marina
100099625,Rhinella marina,Bombinator maculatus
100099625,Rhinella marina,Bufo marinus
87763829,Rhinella merianae,Bufo granulosus
87763980,Rhinella mirandaribeiroi,Bufo granulosus
61753,Rhinella multiverrucosa,Rhinella multiverrucosus
61753,Rhinella multiverrucosa,Bufo multiverrucosus
87736742,Rhinella nattereri,Bufo granulosus
54715,Rhinella nesiotes,Bufo nesiotes
54879,Rhinella nicefori,Rhamphophryne nicefori
