id_no,species,mean_gHM,median_gHM,source
102658115,Scincella przewalskii,0.385568498,0.3573713,dd_spp
102658130,Scincella rara,0.18007015,0.182409324,lost_spp
102658130,Scincella rara,0.18007015,0.182409324,dd_spp
102658398,Scincella schmidti,0.27781081,0.254720733,dd_spp
91979463,Sciurocheirus makandensis,0.075103659,0.06435217,dd_spp
20005,Sciurus arizonensis,0.100550779,0.081857819,dd_spp
20008,Sciurus flammifer,0.074792175,0.066927783,dd_spp
20009,Sciurus gilvigularis,0.072810747,0.042685948,dd_spp
20018,Sciurus pucheranii,0.301783615,0.268406153,dd_spp
20019,Sciurus pyrrhinus,0.237734443,0.212922126,dd_spp
20021,Sciurus sanborni,0.085618914,0.060126718,dd_spp
20033,Scleronycteris ega,0.020608515,0.009572168,dd_spp
54595,Sclerophrys buchneri,0.283589126,0.193403199,dd_spp
54624,Sclerophrys danielae,0.656634438,0.671646297,lost_spp
54624,Sclerophrys danielae,0.656634438,0.671646297,dd_spp
54630,Sclerophrys djohongensis,0.240999326,0.163049206,dd_spp
54686,Sclerophrys langanoensis,0.390532969,0.353063345,dd_spp
54746,Sclerophrys reesi,0.272882249,0.230956599,dd_spp
54784,Sclerophrys turkanae,0.135590837,0.158336565,dd_spp
54796,Sclerophrys vittata,0.50106314,0.53130731,dd_spp
178374,Scolecoseps acontias,0.300767398,0.269619852,lost_spp
178374,Scolecoseps acontias,0.300767398,0.269619852,dd_spp
44979270,Scolecoseps boulengeri,0.231436539,0.186734393,lost_spp
44979270,Scolecoseps boulengeri,0.231436539,0.186734393,dd_spp
44979280,Scolecoseps litipoensis,0.191274046,0.181606427,dd_spp
20054,Scotoecus albofuscus,0.284886085,0.217092961,dd_spp
20064,Scotophilus borbonicus,0.533822286,0.552394837,dd_spp
20065,Scotophilus celebensis,0.280602106,0.217515558,dd_spp
44934,Scotophilus nucella,0.50277669,0.565858305,dd_spp
136675,Scotophilus tandrefana,0.19717774,0.182271957,dd_spp
57605,Scutiger adungensis,0.067162485,0.044901066,dd_spp
57606,Scutiger bhutanensis,0.081132645,0.085198767,dd_spp
57608,Scutiger brevipes,0.295084914,0.254192702,dd_spp
57614,Scutiger maculatus,0.16678759,0.166630283,lost_spp
145432675,Scutiger tengchongensis,0.276214072,0.277439788,dd_spp
78586157,Scutiger wuguanfui,0.129645163,0.126575261,dd_spp
112390882,Scutisorex thori,0.115408676,0.118214376,dd_spp
20102,Selevinia betpakdalaensis,0.100145291,0.061074499,dd_spp
22689859,Setopagis maculosa,0.028933673,0.027933247,lost_spp
22689859,Setopagis maculosa,0.028933673,0.027933247,dd_spp
177554,Sibon dunni,0.341484093,0.17582006,dd_spp
63919,Sibon linearis,0.58752377,0.674658656,dd_spp
203596,Sibon perissostichon,0.271927027,0.244601205,dd_spp
177535,Sibynophis bistrigatus,0.508188985,0.523049831,dd_spp
20187,Sicista caudata,0.082320441,0.046075929,dd_spp
20191,Sicista pseudonapaea,0.141000449,0.099896066,dd_spp
203020,Siderolamprus adercus,0.186392817,0.139109075,lost_spp
203020,Siderolamprus adercus,0.186392817,0.139109075,dd_spp
203025,Siderolamprus atitlanensis,0.665810232,0.705169439,dd_spp
63699,Siderolamprus ingridae,0.359097667,0.238190576,lost_spp
63699,Siderolamprus ingridae,0.359097667,0.238190576,dd_spp
203036,Siderolamprus orobius,0.405489393,0.434614286,dd_spp
114107654,Sigalegalephrynus mandailinguensis,0.223101571,0.224368677,dd_spp
114107682,Sigalegalephrynus minangkabauensis,0.198134454,0.180388629,dd_spp
122904066,Sigaloseps balios,0.059523978,0.059752785,lost_spp
78586320,Silverstoneia gutturalis,0.082395528,0.079863504,dd_spp
78586324,Silverstoneia minima,0.136354222,0.131015852,dd_spp
42494046,Simalia boeleni,0.167716966,0.132881001,dd_spp
42494136,Simalia nauta,0.206184764,0.160224475,dd_spp
42494277,Simalia tracyae,0.182828518,0.168838821,dd_spp
22689738,Siphonorhis americana,0.538820462,0.515536666,lost_spp
127901942,Sitana fusca,0.408403566,0.407707363,lost_spp
149312411,Sitana gokakensis,0.683972478,0.683972478,dd_spp
149313287,Sitana kalesari,0.752867758,0.761844367,dd_spp
127902046,Sitana schleichi,0.337517043,0.41211623,lost_spp
20296,Sminthopsis archeri,0.129873062,0.044367969,dd_spp
152269166,Smithophis atemporalis,0.204022218,0.1813071,dd_spp
20334,Solomys salamonis,0.160669513,0.154835045,dd_spp
41384,Sorex alaskanus,0.000397727,0,dd_spp
41390,Sorex buchariensis,0.18192461,0.176932931,dd_spp
20383,Sorex cansulus,0.277038655,0.232794374,dd_spp
136339,Sorex ixtlanensis,0.342309206,0.246084578,dd_spp
20387,Sorex kozlovi,0.137967848,0.136497781,dd_spp
20388,Sorex leucogaster,0.027021732,0.023960714,dd_spp
41404,Sorex mirabilis,0.278090831,0.207688898,dd_spp
136608,Sorex neomexicanus,0.070242888,0.040964581,dd_spp
41412,Sorex portenkoi,0.002020738,0.001371045,dd_spp
20389,Sorex sinalis,0.260642773,0.212921351,dd_spp
41420,Sorex thibetanus,0.236077646,0.157714903,dd_spp
46205609,Soricomys leonardocoi,0.223194067,0.172778174,dd_spp
97250154,Spalax istricus,0.541073514,0.537972867,lost_spp
61570,Spalerosophis dolichospilus,0.09311117,0.067109182,dd_spp
20878749,Spalerosophis josephscorteccii,0.196862382,0.197962821,dd_spp
247600837,Sphaenorhynchus palustris,0.04696619,0.003260224,dd_spp
75605347,Sphaerodactylus bromeliarum,0.277732081,0.279244125,lost_spp
75605347,Sphaerodactylus bromeliarum,0.277732081,0.279244125,dd_spp
75605372,Sphaerodactylus cochranae,0.215179251,0.179358765,lost_spp
75605382,Sphaerodactylus cricoderus,0.277095027,0.270628318,dd_spp
75605409,Sphaerodactylus docimus,0.284531848,0.275419995,dd_spp
75605414,Sphaerodactylus elasmorhynchus,0.733909818,0.729295194,lost_spp
75605430,Sphaerodactylus elegantulus,0.527410802,0.538229883,dd_spp
75605435,Sphaerodactylus epiurus,0.460880504,0.456672937,lost_spp
75605475,Sphaerodactylus lazelli,0.763983642,0.776644379,lost_spp
20522,Sphaerodactylus micropithecus,0,0,dd_spp
75605559,Sphaerodactylus nycteropus,0.45696657,0.456467673,lost_spp
75605822,Sphaerodactylus plummeri,0.140328958,0.137683786,lost_spp
75605940,Sphaerodactylus sommeri,0.502721586,0.41139403,lost_spp
178322,Sphaerodactylus williamsi,0.642451971,0.613697529,lost_spp
58757,Sphaerotheca leucorhynchus,0.465979575,0.504971892,dd_spp
125194753,Sphaerotheca pluvialis,0.744308077,0.744741023,dd_spp
125194479,Sphaerotheca strachani,0.624055013,0.607487559,dd_spp
102347048,Sphenomorphus alfredi,0.12125143,0.121188708,dd_spp
42485158,Sphenomorphus annectens,0.126536544,0.120323576,dd_spp
102347171,Sphenomorphus anomalopus,0.32629037,0.256426603,dd_spp
104769828,Sphenomorphus bacboensis,0.566865543,0.523458838,lost_spp
104769828,Sphenomorphus bacboensis,0.566865543,0.523458838,dd_spp
104770571,Sphenomorphus buettikoferi,0.157741905,0.122376069,lost_spp
104770571,Sphenomorphus buettikoferi,0.157741905,0.122376069,dd_spp
104770916,Sphenomorphus capitolythos,0.200802901,0.199219048,lost_spp
104770916,Sphenomorphus capitolythos,0.200802901,0.199219048,dd_spp
104771003,Sphenomorphus celebensis,0.313203062,0.258318365,dd_spp
42485207,Sphenomorphus cinereus,0.20306395,0.161570758,lost_spp
42485207,Sphenomorphus cinereus,0.20306395,0.161570758,dd_spp
104771070,Sphenomorphus consobrinus,0.187447943,0.169646598,lost_spp
104771070,Sphenomorphus consobrinus,0.187447943,0.169646598,dd_spp
114619326,Sphenomorphus courcyanus,0.137358794,0.132981464,lost_spp
102347434,Sphenomorphus crassus,0.135033545,0.128812306,lost_spp
102347434,Sphenomorphus crassus,0.135033545,0.128812306,dd_spp
169819,Sphenomorphus diwata,0.177886957,0.176537946,dd_spp
196636,Sphenomorphus fragosus,0.175238621,0.134407036,lost_spp
196636,Sphenomorphus fragosus,0.175238621,0.134407036,dd_spp
42485266,Sphenomorphus fuscolineatus,0.182448701,0.147078738,lost_spp
104771383,Sphenomorphus grandisonae,0.196009616,0.194491208,lost_spp
104771383,Sphenomorphus grandisonae,0.196009616,0.194491208,dd_spp
102347555,Sphenomorphus haasi,0.102684345,0.065324336,lost_spp
102347555,Sphenomorphus haasi,0.102684345,0.065324336,dd_spp
104771572,Sphenomorphus helenae,0.82221691,0.814502805,lost_spp
104771572,Sphenomorphus helenae,0.82221691,0.814502805,dd_spp
42485301,Sphenomorphus leptofasciatus,0.281433498,0.20312722,lost_spp
42485310,Sphenomorphus longicaudatus,0.076684433,0.064348094,lost_spp
42485334,Sphenomorphus louisiadensis,0.241628618,0.175717399,lost_spp
102348579,Sphenomorphus maculicollus,0.115991009,0.086450338,dd_spp
102348777,Sphenomorphus malayanus,0.3114615,0.304697961,dd_spp
104775082,Sphenomorphus mimicus,0.548009889,0.636273652,dd_spp
42485533,Sphenomorphus mimikanus,0.140440559,0.13383282,lost_spp
42485533,Sphenomorphus mimikanus,0.140440559,0.13383282,dd_spp
104775250,Sphenomorphus modiglianii,0.145284606,0.136855111,lost_spp
102348979,Sphenomorphus murudensis,0.051671453,0.045646571,lost_spp
102348979,Sphenomorphus murudensis,0.051671453,0.045646571,dd_spp
104775273,Sphenomorphus necopinatus,0.577017501,0.575359702,dd_spp
42485572,Sphenomorphus neuhaussi,0.282559755,0.157632977,lost_spp
42485595,Sphenomorphus oligolepis,0.096139534,0.069668595,lost_spp
104775589,Sphenomorphus orientalis,0.16403207,0.143009946,lost_spp
203165,Sphenomorphus rarus,0.154406108,0.151106976,lost_spp
203165,Sphenomorphus rarus,0.154406108,0.151106976,dd_spp
42485621,Sphenomorphus rufus,0.1488022,0.119441032,dd_spp
104776668,Sphenomorphus schlegeli,0.397475842,0.364791319,lost_spp
102349167,Sphenomorphus senja,0.439976763,0.431875587,dd_spp
104776718,Sphenomorphus sheai,0.259290849,0.270281076,dd_spp
102349198,Sphenomorphus shelfordi,0.152243341,0.148309052,lost_spp
102349198,Sphenomorphus shelfordi,0.152243341,0.148309052,dd_spp
102349335,Sphenomorphus tanahtinggi,0.158669813,0.160437092,dd_spp
196642,Sphenomorphus tanneri,0.151619793,0.132666185,lost_spp
196643,Sphenomorphus taylori,0.183124351,0.15560697,lost_spp
196643,Sphenomorphus taylori,0.183124351,0.15560697,dd_spp
102349354,Sphenomorphus tenuiculus,0.241682451,0.174461052,lost_spp
102349354,Sphenomorphus tenuiculus,0.241682451,0.174461052,dd_spp
104777587,Sphenomorphus tetradactylus,0.229528115,0.208346002,lost_spp
196644,Sphenomorphus transversus,0.164133788,0.155612841,lost_spp
196644,Sphenomorphus transversus,0.164133788,0.155612841,dd_spp
178496,Sphenomorphus tritaeniatus,0.318158524,0.288459867,lost_spp
42485664,Sphenomorphus wollastoni,0.138006133,0.133876741,lost_spp
42485664,Sphenomorphus wollastoni,0.138006133,0.133876741,dd_spp
104778286,Sphenomorphus zimmeri,0.293996384,0.221102186,lost_spp
104778286,Sphenomorphus zimmeri,0.293996384,0.221102186,dd_spp
57942,Sphenophryne coggeri,0.310341052,0.222291298,dd_spp
57864,Sphenophryne rubra,0.357811767,0.287089705,dd_spp
57866,Sphenophryne similis,0.105317001,0.099630907,dd_spp
47103121,Spondylurus anegadae,0.335768762,0.348096788,lost_spp
47103175,Spondylurus haitiae,0.745348048,0.744475096,lost_spp
47103187,Spondylurus lineolatus,0.546095881,0.532081008,lost_spp
47103206,Spondylurus macleani,0.098522641,0.098522641,lost_spp
47103224,Spondylurus magnacruzae,0.551103224,0.538792729,lost_spp
47103236,Spondylurus martinae,0.621594597,0.603675157,lost_spp
47103248,Spondylurus monae,0.086950334,0.073832426,lost_spp
47103328,Spondylurus spilonotus,0.529881707,0.542808771,lost_spp
20717,Steatomys jacksoni,0.702659671,0.698963672,dd_spp
56026,Stefania evansi,0.018620663,0.013253372,dd_spp
56038,Stefania tamacuarina,0.010138516,0.008536196,dd_spp
56039,Stefania woodleyi,0.022215031,0.011562104,dd_spp
42492450,Stegonotus batjanensis,0.187048797,0.16947481,dd_spp
141660759,Stegonotus derooijae,0.109454862,0.086835619,dd_spp
141661195,Stegonotus florensis,0.365805579,0.298397154,dd_spp
42492489,Stegonotus guentheri,0.219947545,0.139373973,dd_spp
141659842,Stegonotus lividus,0.326684035,0.268758386,dd_spp
45096,Stenocephalemys ruppi,0.434787641,0.414984137,dd_spp
44579876,Stenocercus bolivarensis,0.318132897,0.242354915,dd_spp
48616641,Stenocercus chlorostictus,0.273766493,0.228348181,dd_spp
48616811,Stenocercus formosus,0.261080199,0.219024569,dd_spp
178690,Stenocercus haenschi,0.744198126,0.742691398,lost_spp
48616975,Stenocercus ivitus,0.527441683,0.535344899,lost_spp
48616975,Stenocercus ivitus,0.527441683,0.535344899,dd_spp
174141,Stenocercus nigromaculatus,0.353183572,0.27978991,lost_spp
174141,Stenocercus nigromaculatus,0.353183572,0.27978991,dd_spp
48617180,Stenocercus nubicola,0.343465938,0.291383952,dd_spp
174142,Stenocercus praeornatus,0.175056561,0.171655484,lost_spp
174142,Stenocercus praeornatus,0.175056561,0.171655484,dd_spp
50950840,Stenocercus tricristatus,0.466066001,0.40703097,lost_spp
50950840,Stenocercus tricristatus,0.466066001,0.40703097,dd_spp
50950852,Stenocercus variabilis,0.250892385,0.193505019,dd_spp
218363413,Sternotherus intermedius,0.274965851,0.252989754,dd_spp
218364295,Sternotherus peltifer,0.312025558,0.320102245,dd_spp
56485,Strabomantis cadenai,0.229532997,0.229101039,lost_spp
56649,Strabomantis helonotus,0.371697737,0.36043641,lost_spp
56705,Strabomantis laticorpus,0.059054129,0.041442297,dd_spp
56785,Strabomantis necerus,0.34378389,0.295347512,lost_spp
61876,Strongylopus kilimanjaro,0.176510584,0.185293868,dd_spp
102701989,Strophurus congoo,0.039275145,0.038974505,dd_spp
49585165,Stumpffia megsoni,0.197279001,0.11672882,dd_spp
58014,Stumpffia tetradactyla,0.301332806,0.268393993,dd_spp
58015,Stumpffia tridactyla,0.190400203,0.176389366,dd_spp
88152206,Sturnira burtonlimi,0.547426616,0.50134176,dd_spp
88159599,Sturnira koopmanhilli,0.246251144,0.220989227,dd_spp
136591,Sturnira mistratensis,0.143474116,0.12759123,dd_spp
88159664,Sturnira perla,0.231129507,0.208912894,dd_spp
136778,Sturnira sorianoi,0.258323018,0.19547832,dd_spp
178331,Subdoluseps frontoparietalis,0.725379966,0.779428571,dd_spp
172583,Subdoluseps pruthi,0.601182943,0.609092772,dd_spp
176695,Sumatranus albomaculatus,0.357308808,0.27890563,dd_spp
21141,Suncus ater,0.188267244,0.162427023,dd_spp
21144,Suncus hosei,0.065556187,0.042858755,dd_spp
42565,Sundasciurus davensis,0.543905203,0.520797372,dd_spp
21161,Sundasciurus rabori,0.25829539,0.223623395,dd_spp
21135,Surdisorex polulus,0.09062736,0.020453312,dd_spp
45954401,Surdisorex schlitteri,0.28901566,0.284153402,dd_spp
22715107,Sylvietta chapini,0.30287641,0.239395052,lost_spp
22715121,Sylvietta philippae,0.176100439,0.171908736,dd_spp
21207,Sylvilagus insonus,0.202587006,0.16914361,lost_spp
21207,Sylvilagus insonus,0.202587006,0.16914361,dd_spp
41311,Sylvilagus varynaensis,0.225754896,0.222508416,dd_spp
48294480,Sylvisorex corbeti,0.28126397,0.195005462,dd_spp
45050,Sylvisorex konganensis,0.083052115,0.07667708,dd_spp
21222,Sylvisorex oriundus,0.120628471,0.118201055,dd_spp
45049,Sylvisorex pluvialis,0.108619741,0.132646233,dd_spp
45954439,Sylvisorex silvanorum,0.534385418,0.529438078,dd_spp
198517,Sympholis lippiens,0.2810349,0.172675252,dd_spp
44581858,Synophis calamitus,0.276022954,0.256149679,dd_spp
177533,Synophis lasallei,0.450281621,0.448570073,dd_spp
21260,Syntheosciurus brochus,0.285641072,0.228872165,dd_spp
136022,Tachiramantis padrecarlosi,0.423371697,0.394028082,dd_spp
136716,Tadarida insignis,0.659919806,0.724538803,dd_spp
21318,Tadarida ventralis,0.301507197,0.237058461,dd_spp
22680021,Tadorna cristata,0.780797807,0.804416358,lost_spp
130442224,Takydromus albomaculosus,0.192854966,0.182509638,dd_spp
202873,Takydromus haughtonianus,0.582469702,0.582469702,dd_spp
102342307,Takydromus madaensis,0.268787922,0.253705621,lost_spp
102342307,Takydromus madaensis,0.268787922,0.253705621,dd_spp
102342482,Takydromus sikkimensis,0.571103417,0.562745899,lost_spp
135458,Talpa davidiana,0.430951902,0.397925392,dd_spp
203308,Tantilla albiceps,0.1729636,0.154227965,lost_spp
203308,Tantilla albiceps,0.1729636,0.154227965,dd_spp
203310,Tantilla andinista,0.762180474,0.791001737,dd_spp
177581,Tantilla bairdi,0.438816064,0.434804544,dd_spp
63937,Tantilla briggsi,0.167669783,0.107090205,dd_spp
63939,Tantilla cascadae,0.189750046,0.127463907,dd_spp
203316,Tantilla hendersoni,0.157127867,0.157008827,dd_spp
63950,Tantilla johnsoni,0.412790685,0.384414524,dd_spp
203322,Tantilla miyatai,0.387038866,0.386605918,dd_spp
177506,Tantilla nigra,0.153482606,0.151851453,dd_spp
63953,Tantilla oaxacae,0.160855384,0.137157872,dd_spp
63957,Tantilla robusta,0.554548008,0.539942324,dd_spp
63959,Tantilla sertula,0.360412709,0.242818177,dd_spp
63961,Tantilla slavensi,0.67957654,0.732357204,dd_spp
63962,Tantilla striata,0.129328571,0.134852417,dd_spp
63963,Tantilla tayrae,0.446049987,0.426445842,dd_spp
203330,Tantilla tecta,0.124086557,0.124715589,lost_spp
203330,Tantilla tecta,0.124086557,0.124715589,dd_spp
63964,Tantilla triseriata,0.326579781,0.185789645,dd_spp
22683572,Tanysiptera hydrocharis,0.160997365,0.088832118,dd_spp
20222,Tanyuromys aphrastus,0.279440749,0.241267696,dd_spp
21453,Taphozous achates,0.377161549,0.311445847,dd_spp
21455,Taphozous hamiltoni,0.261684087,0.238705382,dd_spp
29456,Tarentola albertschwartzi,0.53955591,0.48992905,dd_spp
13152102,Tarentola rudis,0.47640574,0.428102359,dd_spp
136319,Tarsius lariang,0.292142731,0.240847945,dd_spp
13265597,Telescopus gezirae,0.626405608,0.706600487,dd_spp
13265616,Telescopus pulcher,0.270550917,0.210250422,dd_spp
164693,Telescopus rhinopoma,0.190326258,0.155465282,dd_spp
57326,Telmatobius bolivianus,0.210124799,0.188935295,lost_spp
57330,Telmatobius ceiorum,0.226782768,0.195384756,lost_spp
57331,Telmatobius cirrhacelis,0.122939187,0.140895724,lost_spp
57332,Telmatobius colanensis,0.165586081,0.16628655,lost_spp
57332,Telmatobius colanensis,0.165586081,0.16628655,dd_spp
57336,Telmatobius degener,0.239905391,0.238985613,lost_spp
57336,Telmatobius degener,0.239905391,0.238985613,dd_spp
57337,Telmatobius edaphonastes,0.088573052,0.088725254,lost_spp
136130,Telmatobius espadai,0.251621481,0.236108422,lost_spp
21582,Telmatobius halli,0.004740014,0.002849296,dd_spp
57341,Telmatobius hockingi,0.23271847,0.205389783,lost_spp
57341,Telmatobius hockingi,0.23271847,0.205389783,dd_spp
57347,Telmatobius laticeps,0.364652114,0.314374536,lost_spp
45536685,Telmatobius mendelsoni,0.115207723,0.109648883,lost_spp
57351,Telmatobius necopinus,0.181429837,0.114228271,lost_spp
57351,Telmatobius necopinus,0.181429837,0.114228271,dd_spp
57352,Telmatobius niger,0.398628536,0.31360653,lost_spp
21583,Telmatobius pefauri,0.162911662,0.162144035,lost_spp
57361,Telmatobius sibiricus,0.093108144,0.080396473,lost_spp
57364,Telmatobius thompsoni,0.239905391,0.238985613,lost_spp
57364,Telmatobius thompsoni,0.239905391,0.238985613,dd_spp
57366,Telmatobius vellardi,0.325571704,0.283243716,lost_spp
47755066,Tenuidactylus dadunensis,0.082991227,0.027950364,dd_spp
44929503,Tetradactylus udzungwensis,0.142563355,0.117283985,lost_spp
21693,Thallomys shortridgei,0.0301667,0.02027754,lost_spp
21693,Thallomys shortridgei,0.0301667,0.02027754,dd_spp
45078,Thamnomys schoutedeni,0.121857996,0.127191827,dd_spp
63984,Thamnophis nigronuchalis,0.136444834,0.118568439,dd_spp
63989,Thamnophis rossmani,0.408047822,0.360448241,dd_spp
75605232,Thecadactylus oskrobapreinorum,0.621594597,0.603675157,dd_spp
113888153,Theloderma annae,0.405267322,0.367383718,dd_spp
113888295,Theloderma lacustrinum,0.22337434,0.212965146,dd_spp
