group weight wgrp filename
2 0.418 2 ../dd_rasters/Reptilia_Epictia_rufidorsa.tif
2 0.241 2 ../dd_rasters/Reptilia_Madatyphlops_reuteri.tif
2 0.729 2 ../dd_rasters/Reptilia_Hemidactylus_malcolmsmithi.tif
2 0.149 2 ../dd_rasters/Reptilia_Xenophidion_acanthognathus.tif
2 0.262 2 ../dd_rasters/Reptilia_Trilepida_nicefori.tif
2 0.239 2 ../dd_rasters/Reptilia_Letheobia_erythraea.tif
2 0.481 2 ../dd_rasters/Reptilia_Afrotyphlops_blanfordii.tif
2 0.267 2 ../dd_rasters/Reptilia_Agamodon_arabicus.tif
2 0.353 2 ../dd_rasters/Reptilia_Ophisops_elbaensis.tif
2 0.213 2 ../dd_rasters/Reptilia_Cnemaspis_jacobsoni.tif
2 0.153 2 ../dd_rasters/Reptilia_Tropiocolotes_nubicus.tif
2 0.204 2 ../dd_rasters/Reptilia_Cyrtodactylus_feae.tif
2 0.278 2 ../dd_rasters/Reptilia_Indotyphlops_tenuicollis.tif
2 0.637 2 ../dd_rasters/Reptilia_Anolis_lemniscatus.tif
2 0.134 2 ../dd_rasters/Reptilia_Lepidodactylus_mutahi.tif
2 0.473 2 ../dd_rasters/Reptilia_Gekko_grossmanni.tif
2 0.352 2 ../dd_rasters/Reptilia_Varanus_yemenensis.tif
2 0.198 2 ../dd_rasters/Reptilia_Hemidactylus_arnoldi.tif
2 0 2 ../dd_rasters/Reptilia_Tumbunascincus_luteilateralis.tif
2 0.673 2 ../dd_rasters/Reptilia_Tropidophorus_latiscutatus.tif
2 0.088 2 ../dd_rasters/Reptilia_Protobothrops_kaulbacki.tif
2 0.672 2 ../dd_rasters/Reptilia_Ramphotyphlops_conradi.tif
2 0.23 2 ../dd_rasters/Reptilia_Argyrophis_hypsobothrius.tif
2 0.161 2 ../dd_rasters/Reptilia_Lepidodactylus_oortii.tif
2 0.344 2 ../dd_rasters/Reptilia_Argyrophis_koshunensis.tif
2 0.038 2 ../dd_rasters/Reptilia_Xerotyphlops_etheridgei.tif
2 0.175 2 ../dd_rasters/Reptilia_Oligodon_vertebralis.tif
2 0.379 2 ../dd_rasters/Reptilia_Trilepida_affinis.tif
1 0.178 1 ../dd_rasters/Amphibia_Hyloxalus_aeruginosus.tif
1 0.154 1 ../dd_rasters/Amphibia_Hyloxalus_eleutherodactylus.tif
1 0.156 1 ../dd_rasters/Amphibia_Hyloxalus_leucophaeus.tif
1 0.662 1 ../dd_rasters/Amphibia_Hyloxalus_pulcherrimus.tif
1 0.174 1 ../dd_rasters/Amphibia_Hyloxalus_sordidatus.tif
1 0.217 1 ../dd_rasters/Amphibia_Hyloxalus_spilotogaster.tif
1 0.309 1 ../dd_rasters/Amphibia_Hyloxalus_craspedoceps.tif
1 0.114 1 ../dd_rasters/Amphibia_Bolitoglossa_robinsoni.tif
1 0.119 1 ../dd_rasters/Amphibia_Atelopus_chirripoensis.tif
1 0.234 1 ../dd_rasters/Amphibia_Gastrotheca_flamma.tif
2 0.21 2 ../dd_rasters/Reptilia_Fimbrios_smithi.tif
2 0.173 2 ../dd_rasters/Reptilia_Montaspis_gilvomaculata.tif
2 0.425 2 ../dd_rasters/Reptilia_Arrhyton_ainictum.tif
2 0.484 2 ../dd_rasters/Reptilia_Arrhyton_dolichura.tif
2 0.131 2 ../dd_rasters/Reptilia_Arrhyton_procerum.tif
2 0.261 2 ../dd_rasters/Reptilia_Arrhyton_supernum.tif
2 0.231 2 ../dd_rasters/Reptilia_Blythia_reticulata.tif
2 0.202 2 ../dd_rasters/Reptilia_Pseudocophotis_kontumensis.tif
1 0.501 1 ../dd_rasters/Amphibia_Dendrophryniscus_organensis.tif
1 0.108 1 ../dd_rasters/Amphibia_Austrochaperina_minutissima.tif
1 0.173 1 ../dd_rasters/Amphibia_Bryophryne_zonalis.tif
1 0.378 1 ../dd_rasters/Amphibia_Ichthyophis_khumhzi.tif
1 0.24 1 ../dd_rasters/Amphibia_Ichthyophis_moustakius.tif
1 0.258 1 ../dd_rasters/Amphibia_Ichthyophis_sendenyu.tif
2 0.246 2 ../dd_rasters/Reptilia_Hebius_chapaensis.tif
2 0.533 2 ../dd_rasters/Reptilia_Gerrhopilus_bisubocularis.tif
2 0.302 2 ../dd_rasters/Reptilia_Opisthotropis_jacobi.tif
2 0.682 2 ../dd_rasters/Reptilia_Argyrophis_trangensis.tif
2 0.511 2 ../dd_rasters/Reptilia_Opisthotropis_maculosa.tif
2 0.27 2 ../dd_rasters/Reptilia_Calamaria_crassa.tif
2 0.318 2 ../dd_rasters/Reptilia_Calamaria_ulmeri.tif
2 0.893 2 ../dd_rasters/Reptilia_Argyrophis_giandinhensis.tif
2 0.533 2 ../dd_rasters/Reptilia_Dendrelaphis_underwoodi.tif
2 0.08 2 ../dd_rasters/Reptilia_Hebius_frenatus.tif
2 0.32 2 ../dd_rasters/Reptilia_Lycodon_kundui.tif
2 0.501 2 ../dd_rasters/Reptilia_Xenochrophis_bellulus.tif
2 0.225 2 ../dd_rasters/Reptilia_Calamaria_margaritophora.tif
2 0.638 2 ../dd_rasters/Reptilia_Indotyphlops_ozakiae.tif
2 0.186 2 ../dd_rasters/Reptilia_Anomochilus_monticola.tif
2 0.177 2 ../dd_rasters/Reptilia_Hydrablabes_praefrontalis.tif
2 0.861 2 ../dd_rasters/Reptilia_Argyrophis_roxaneae.tif
2 0.386 2 ../dd_rasters/Reptilia_Calamaria_yunnanensis.tif
2 0.159 2 ../dd_rasters/Reptilia_Trachischium_tenuiceps.tif
2 0.137 2 ../dd_rasters/Reptilia_Oligodon_melanozonatus.tif
2 0.231 2 ../dd_rasters/Reptilia_Calliophis_gracilis.tif
2 0.205 2 ../dd_rasters/Reptilia_Argyrophis_oatesii.tif
2 0.936 2 ../dd_rasters/Reptilia_Argyrophis_klemmeri.tif
2 0.495 2 ../dd_rasters/Reptilia_Trimerodytes_balteatus.tif
2 0.212 2 ../dd_rasters/Reptilia_Ramphotyphlops_lorenzi.tif
2 0.238 2 ../dd_rasters/Reptilia_Hebius_parallelus.tif
2 0.257 2 ../dd_rasters/Reptilia_Calamaria_forcarti.tif
2 0.29 2 ../dd_rasters/Reptilia_Calamaria_gracillima.tif
2 0.113 2 ../dd_rasters/Reptilia_Cylindrophis_lineatus.tif
2 0.191 2 ../dd_rasters/Reptilia_Calamaria_lateralis.tif
2 0.265 2 ../dd_rasters/Reptilia_Lycodon_rosozonatus.tif
2 0.117 2 ../dd_rasters/Reptilia_Malayotyphlops_koekkoeki.tif
2 0.467 2 ../dd_rasters/Reptilia_Rhabdophis_callichroma.tif
2 0.215 2 ../dd_rasters/Reptilia_Calamaria_javanica.tif
2 0.235 2 ../dd_rasters/Reptilia_Calamaria_alidae.tif
2 0.466 2 ../dd_rasters/Reptilia_Boiga_bengkuluensis.tif
2 0.259 2 ../dd_rasters/Reptilia_Lycodon_cardamomensis.tif
2 0.087 2 ../dd_rasters/Reptilia_Trimeresurus_medoensis.tif
2 0.936 2 ../dd_rasters/Reptilia_Xenophidion_schaeferi.tif
2 0.227 2 ../dd_rasters/Reptilia_Calamaria_mecheli.tif
2 0.297 2 ../dd_rasters/Reptilia_Gloydius_monticola.tif
2 0.412 2 ../dd_rasters/Reptilia_Oligodon_praefrontalis.tif
2 0.2 2 ../dd_rasters/Reptilia_Hebius_annamensis.tif
2 0.278 2 ../dd_rasters/Reptilia_Oligodon_hamptoni.tif
2 0.496 2 ../dd_rasters/Reptilia_Oligodon_petronellae.tif
2 0.321 2 ../dd_rasters/Reptilia_Oligodon_annamensis.tif
2 0.603 2 ../dd_rasters/Reptilia_Oligodon_moricei.tif
2 0.13 2 ../dd_rasters/Reptilia_Calamaria_battersbyi.tif
2 0.369 2 ../dd_rasters/Reptilia_Calamaria_eiselti.tif
2 0.269 2 ../dd_rasters/Reptilia_Calamaria_doederleini.tif
2 0.18 2 ../dd_rasters/Reptilia_Pseudoxenodon_jacobsonii.tif
2 0.36 2 ../dd_rasters/Reptilia_Anomochilus_weberi.tif
2 0.256 2 ../dd_rasters/Reptilia_Hebius_andreae.tif
2 0.331 2 ../dd_rasters/Reptilia_Calamaria_buchi.tif
2 0.199 2 ../dd_rasters/Reptilia_Oligodon_saintgironsi.tif
2 0.446 2 ../dd_rasters/Reptilia_Opisthotropis_tamdaoensis.tif
2 0.533 2 ../dd_rasters/Reptilia_Rhabdophis_chrysargoides.tif
2 0.188 2 ../dd_rasters/Reptilia_Hebius_viperinus.tif
2 0.3 2 ../dd_rasters/Reptilia_Pareas_stanleyi.tif
2 0.13 2 ../dd_rasters/Reptilia_Cylindrophis_engkariensis.tif
2 0.065 2 ../dd_rasters/Reptilia_Pseudoxenodon_baramensis.tif
2 0.207 2 ../dd_rasters/Reptilia_Coelognathus_enganensis.tif
2 0.473 2 ../dd_rasters/Reptilia_Rhabdophis_angeli.tif
2 0.208 2 ../dd_rasters/Reptilia_Calamaria_thanhi.tif
2 0.816 2 ../dd_rasters/Reptilia_Gerrhopilus_floweri.tif
2 0.18 2 ../dd_rasters/Reptilia_Hebius_kerinciensis.tif
2 0.428 2 ../dd_rasters/Reptilia_Calamaria_rebentischi.tif
2 0.084 2 ../dd_rasters/Reptilia_Calamaria_lumholtzi.tif
2 0.396 2 ../dd_rasters/Reptilia_Hebius_atemporalis.tif
2 0.133 2 ../dd_rasters/Reptilia_Phelsuma_borai.tif
2 0.188 2 ../dd_rasters/Reptilia_Calamaria_abramovi.tif
2 0.232 2 ../dd_rasters/Reptilia_Calamaria_concolor.tif
2 0.21 2 ../dd_rasters/Reptilia_Calamaria_gialaiensis.tif
2 0.146 2 ../dd_rasters/Reptilia_Calamaria_sangi.tif
2 0.235 2 ../dd_rasters/Reptilia_Colubroelaps_nguyenvansangi.tif
2 0.14 2 ../dd_rasters/Reptilia_Hebius_arquus.tif
2 0.261 2 ../dd_rasters/Reptilia_Trimeresurus_toba.tif
2 0.199 2 ../dd_rasters/Reptilia_Phelsuma_hoeschi.tif
2 0.157 2 ../dd_rasters/Reptilia_Madatyphlops_andasibensis.tif
2 0.164 2 ../dd_rasters/Reptilia_Madatyphlops_rajeryi.tif
2 0.176 2 ../dd_rasters/Reptilia_Opisthotropis_cucae.tif
2 0.406 2 ../dd_rasters/Reptilia_Platyceps_bholanathi.tif
2 0.446 2 ../dd_rasters/Reptilia_Cnemaspis_australis.tif
2 0.473 2 ../dd_rasters/Reptilia_Cnemaspis_monticola.tif
2 0.255 2 ../dd_rasters/Reptilia_Lygosoma_opisthorhodum.tif
2 0.479 2 ../dd_rasters/Reptilia_Lygosoma_goaensis.tif
2 0.728 2 ../dd_rasters/Reptilia_Lygosoma_vosmaeri.tif
2 0.444 2 ../dd_rasters/Reptilia_Ristella_guentheri.tif
1 0.337 1 ../dd_rasters/Amphibia_Bolitoglossa_psephena.tif
2 0.523 2 ../dd_rasters/Reptilia_Dendrelaphis_chairecacos.tif
2 0.3 2 ../dd_rasters/Reptilia_Dasia_semicincta.tif
2 0.164 2 ../dd_rasters/Reptilia_Paracontias_vermisaurus.tif
2 0.332 2 ../dd_rasters/Reptilia_Boiga_hoeseli.tif
2 0.134 2 ../dd_rasters/Reptilia_Hypsilurus_godeffroyi.tif
2 0.087 2 ../dd_rasters/Reptilia_Lepidodactylus_buleli.tif
2 0.135 2 ../dd_rasters/Reptilia_Lepidodactylus_pulcher.tif
2 0.458 2 ../dd_rasters/Reptilia_Lepidodactylus_shebae.tif
2 0.156 2 ../dd_rasters/Reptilia_Perochirus_guentheri.tif
2 0.135 2 ../dd_rasters/Reptilia_Emoia_mivarti.tif
2 0.134 2 ../dd_rasters/Reptilia_Sphenomorphus_fragosus.tif
2 0.156 2 ../dd_rasters/Reptilia_Sphenomorphus_taylori.tif
2 0.156 2 ../dd_rasters/Reptilia_Sphenomorphus_transversus.tif
2 0.152 2 ../dd_rasters/Reptilia_Tribolonotus_annectens.tif
2 0.135 2 ../dd_rasters/Reptilia_Tribolonotus_brongersmai.tif
2 0.127 2 ../dd_rasters/Reptilia_Acutotyphlops_infralabialis.tif
2 0.149 2 ../dd_rasters/Reptilia_Acutotyphlops_kunuaensis.tif
2 0.14 2 ../dd_rasters/Reptilia_Acutotyphlops_solomonis.tif
2 0.104 2 ../dd_rasters/Reptilia_Ramphotyphlops_angusticeps.tif
2 0.11 2 ../dd_rasters/Reptilia_Ramphotyphlops_becki.tif
2 0.098 2 ../dd_rasters/Reptilia_Ramphotyphlops_mansuetus.tif
2 0.374 2 ../dd_rasters/Reptilia_Chirindia_mpwapwaensis.tif
2 0.214 2 ../dd_rasters/Reptilia_Chirindia_rondoensis.tif
2 0.338 2 ../dd_rasters/Reptilia_Heliobolus_neumanni.tif
2 0.127 2 ../dd_rasters/Reptilia_Nucras_caesicaudata.tif
2 0.703 2 ../dd_rasters/Reptilia_Indotyphlops_violaceus.tif
2 0.704 2 ../dd_rasters/Reptilia_Indotyphlops_veddae.tif
2 0.761 2 ../dd_rasters/Reptilia_Indotyphlops_tenebrarum.tif
2 0.703 2 ../dd_rasters/Reptilia_Nessia_deraniyagalai.tif
2 0.393 2 ../dd_rasters/Reptilia_Eutropis_floweri.tif
2 0.463 2 ../dd_rasters/Reptilia_Rhinophis_lineatus.tif
2 0.414 2 ../dd_rasters/Reptilia_Rhinophis_zigzag.tif
2 0.014 2 ../dd_rasters/Reptilia_Acanthodactylus_taghitensis.tif
2 0.141 2 ../dd_rasters/Reptilia_Mastigodryas_cliftoni.tif
2 0.173 2 ../dd_rasters/Reptilia_Sympholis_lippiens.tif
2 0.379 2 ../dd_rasters/Reptilia_Myriopholis_burii.tif
2 0.141 2 ../dd_rasters/Reptilia_Platyceps_thomasi.tif
2 0.403 2 ../dd_rasters/Reptilia_Lytorhynchus_gasperetti.tif
2 0.312 2 ../dd_rasters/Reptilia_Rhynchocalamus_arabicus.tif
2 0.255 2 ../dd_rasters/Reptilia_Brachyophis_revoili.tif
2 0.141 2 ../dd_rasters/Reptilia_Hemidactylus_lemurinus.tif
2 0.429 2 ../dd_rasters/Reptilia_Pristurus_mazbah.tif
2 0.437 2 ../dd_rasters/Reptilia_Chalcides_levitoni.tif
2 0.076 2 ../dd_rasters/Reptilia_Acanthodactylus_gongrorhynchatus.tif
2 0.06 2 ../dd_rasters/Reptilia_Mesalina_ayunensis.tif
2 0.414 2 ../dd_rasters/Reptilia_Tropidodipsas_zweifeli.tif
2 0.785 2 ../dd_rasters/Reptilia_Eumeces_indothalensis.tif
2 0.8 2 ../dd_rasters/Reptilia_Eumeces_cholistanensis.tif
2 0.157 2 ../dd_rasters/Reptilia_Pachycalamus_brevis.tif
2 0.157 2 ../dd_rasters/Reptilia_Myriopholis_filiformis.tif
2 0.157 2 ../dd_rasters/Reptilia_Myriopholis_macrura.tif
2 0.157 2 ../dd_rasters/Reptilia_Myriopholis_wilsoni.tif
2 0.157 2 ../dd_rasters/Reptilia_Xerotyphlops_socotranus.tif
2 0.42 2 ../dd_rasters/Reptilia_Dendrelaphis_hollinrakei.tif
2 0.172 2 ../dd_rasters/Reptilia_Blaesodactylus_ambonihazo.tif
2 0.312 2 ../dd_rasters/Reptilia_Madatyphlops_comorensis.tif
2 0.23 2 ../dd_rasters/Reptilia_Protobothrops_maolanensis.tif
2 0.304 2 ../dd_rasters/Reptilia_Phelsuma_gouldi.tif
2 0.16 2 ../dd_rasters/Reptilia_Amphiglossus_meva.tif
2 0.235 2 ../dd_rasters/Reptilia_Trimeresurus_sichuanensis.tif
2 0.39 2 ../dd_rasters/Reptilia_Brachymeles_vindumi.tif
2 0.337 2 ../dd_rasters/Reptilia_Gekko_carusadensis.tif
2 0.209 2 ../dd_rasters/Reptilia_Gekko_gulat.tif
2 0.203 2 ../dd_rasters/Reptilia_Parvoscincus_boyingi.tif
2 0.146 2 ../dd_rasters/Reptilia_Parvoscincus_hadros.tif
2 0.125 2 ../dd_rasters/Reptilia_Parvoscincus_igorotorum.tif
2 0.312 2 ../dd_rasters/Reptilia_Parvoscincus_laterimaculatus.tif
2 0.016 2 ../dd_rasters/Reptilia_Uromastyx_occidentalis.tif
4 0.244 4 ../dd_rasters/Mammalia_Philander_olrogi.tif
4 0.08 4 ../dd_rasters/Mammalia_Monodelphis_handleyi.tif
2 0.625 2 ../dd_rasters/Reptilia_Pristurus_longipes.tif
2 0.242 2 ../dd_rasters/Reptilia_Tropiocolotes_wolfgangboehmei.tif
2 0.186 2 ../dd_rasters/Reptilia_Platyceps_insulanus.tif
2 0.194 2 ../dd_rasters/Reptilia_Calamaria_lautensis.tif
1 0.374 1 ../dd_rasters/Amphibia_Phyllonastes_duellmani.tif
2 0.13 2 ../dd_rasters/Reptilia_Ramphotyphlops_aluensis.tif
1 0.341 1 ../dd_rasters/Amphibia_Ichthyophis_davidi.tif
1 0.368 1 ../dd_rasters/Amphibia_Gegeneophis_pareshi.tif
1 0.33 1 ../dd_rasters/Amphibia_Arthroleptis_anotis.tif
2 0.169 2 ../dd_rasters/Reptilia_Hebius_nicobariensis.tif
2 0.616 2 ../dd_rasters/Reptilia_Herpetoreas_pealii.tif
2 0.172 2 ../dd_rasters/Reptilia_Gongylosoma_nicobariensis.tif
2 0.541 2 ../dd_rasters/Reptilia_Oligodon_melaneus.tif
2 0.388 2 ../dd_rasters/Reptilia_Tropidolaemus_huttoni.tif
2 0.187 2 ../dd_rasters/Reptilia_Bronchocela_rubrigularis.tif
2 0.195 2 ../dd_rasters/Reptilia_Cristidorsa_otai.tif
2 0.39 2 ../dd_rasters/Reptilia_Laudakia_dayana.tif
2 0.407 2 ../dd_rasters/Reptilia_Cyrtopodion_mansarulum.tif
2 0.504 2 ../dd_rasters/Reptilia_Cyrtodactylus_lawderanus.tif
2 0.582 2 ../dd_rasters/Reptilia_Takydromus_haughtonianus.tif
2 0.353 2 ../dd_rasters/Reptilia_Dasia_nicobarensis.tif
2 0.114 2 ../dd_rasters/Reptilia_Lipinia_macrotympanum.tif
1 0.428 1 ../dd_rasters/Amphibia_Amolops_kohimaensis.tif
1 0.428 1 ../dd_rasters/Amphibia_Amolops_nidorbellus.tif
1 0.439 1 ../dd_rasters/Amphibia_Duttaphrynus_kiphirensis.tif
1 0.21 1 ../dd_rasters/Amphibia_Duttaphrynus_mamitensis.tif
1 0.225 1 ../dd_rasters/Amphibia_Duttaphrynus_manipurensis.tif
1 0.2 1 ../dd_rasters/Amphibia_Duttaphrynus_mizoramensis.tif
1 0.467 1 ../dd_rasters/Amphibia_Duttaphrynus_nagalandensis.tif
1 0.545 1 ../dd_rasters/Amphibia_Duttaphrynus_wokhaensis.tif
1 0.338 1 ../dd_rasters/Amphibia_Ichthyophis_alfredi.tif
1 0.338 1 ../dd_rasters/Amphibia_Ichthyophis_daribokensis.tif
1 0.316 1 ../dd_rasters/Amphibia_Ichthyophis_nokrekensis.tif
1 0.446 1 ../dd_rasters/Amphibia_Leptobrachella_nokrekensis.tif
1 0.19 1 ../dd_rasters/Amphibia_Leptobrachella_tamdil.tif
1 0.301 1 ../dd_rasters/Amphibia_Polypedates_subansiriensis.tif
1 0.318 1 ../dd_rasters/Amphibia_Raorchestes_manipurensis.tif
1 0.435 1 ../dd_rasters/Amphibia_Rhacophorus_subansiriensis.tif
2 0.177 2 ../dd_rasters/Reptilia_Amphisbaena_spurrelli.tif
2 0.139 2 ../dd_rasters/Reptilia_Siderolamprus_adercus.tif
2 0.705 2 ../dd_rasters/Reptilia_Siderolamprus_atitlanensis.tif
2 0.435 2 ../dd_rasters/Reptilia_Siderolamprus_orobius.tif
2 0.118 2 ../dd_rasters/Reptilia_Gerrhonotus_rhombifer.tif
2 0.035 2 ../dd_rasters/Reptilia_Advenus_montisilvestris.tif
2 0.142 2 ../dd_rasters/Reptilia_Bachia_pallidiceps.tif
2 0.249 2 ../dd_rasters/Reptilia_Alopoglossus_grandisquamatus.tif
2 0.226 2 ../dd_rasters/Reptilia_Anolis_wampuensis.tif
2 0.15 2 ../dd_rasters/Reptilia_Leiosaurus_paronae.tif
2 0.116 2 ../dd_rasters/Reptilia_Pristidactylus_fasciatus.tif
2 0.166 2 ../dd_rasters/Reptilia_Urostrophus_gallardoi.tif
2 0.183 2 ../dd_rasters/Reptilia_Polychrus_jacquelinae.tif
2 0.151 2 ../dd_rasters/Reptilia_Sphenomorphus_rarus.tif
2 0.02 2 ../dd_rasters/Reptilia_Aristelliger_barbouri.tif
2 0.315 2 ../dd_rasters/Reptilia_Anomalepis_aspinosus.tif
2 0.566 2 ../dd_rasters/Reptilia_Anomalepis_colombia.tif
2 0.417 2 ../dd_rasters/Reptilia_Anomalepis_flavapices.tif
2 0.281 2 ../dd_rasters/Reptilia_Anomalepis_mexicana.tif
2 0.49 2 ../dd_rasters/Reptilia_Helminthophis_frontalis.tif
2 0.557 2 ../dd_rasters/Reptilia_Helminthophis_praeocularis.tif
2 0.734 2 ../dd_rasters/Reptilia_Liotyphlops_anops.tif
2 0.02 2 ../dd_rasters/Reptilia_Liotyphlops_haadi.tif
2 0.345 2 ../dd_rasters/Reptilia_Liotyphlops_trefauti.tif
2 0.277 2 ../dd_rasters/Reptilia_Chironius_flavopictus.tif
2 0.342 2 ../dd_rasters/Reptilia_Dendrophidion_atlantica.tif
2 0.154 2 ../dd_rasters/Reptilia_Tantilla_albiceps.tif
2 0.791 2 ../dd_rasters/Reptilia_Tantilla_andinista.tif
2 0.157 2 ../dd_rasters/Reptilia_Tantilla_hendersoni.tif
2 0.387 2 ../dd_rasters/Reptilia_Tantilla_miyatai.tif
2 0.125 2 ../dd_rasters/Reptilia_Tantilla_tecta.tif
2 0.063 2 ../dd_rasters/Reptilia_Atractus_darienensis.tif
2 0.415 2 ../dd_rasters/Reptilia_Atractus_depressiocellus.tif
2 0.127 2 ../dd_rasters/Reptilia_Atractus_hostilitractus.tif
2 0.312 2 ../dd_rasters/Reptilia_Atractus_imperfectus.tif
2 0.028 2 ../dd_rasters/Reptilia_Coniophanes_joanae.tif
2 0.644 2 ../dd_rasters/Reptilia_Diaphorolepis_laevis.tif
2 0.301 2 ../dd_rasters/Reptilia_Geophis_bellus.tif
2 0.275 2 ../dd_rasters/Reptilia_Geophis_betaniensis.tif
2 0.489 2 ../dd_rasters/Reptilia_Geophis_championi.tif
2 0.395 2 ../dd_rasters/Reptilia_Geophis_downsi.tif
2 0.489 2 ../dd_rasters/Reptilia_Hydromorphus_dunni.tif
2 0.232 2 ../dd_rasters/Reptilia_Gerrhopilus_andamanensis.tif
2 0.193 2 ../dd_rasters/Reptilia_Rhadinaea_pulveriventris.tif
2 0.245 2 ../dd_rasters/Reptilia_Sibon_perissostichon.tif
2 0.7 2 ../dd_rasters/Reptilia_Tretanorhinus_mocquardi.tif
2 0.182 2 ../dd_rasters/Reptilia_Trimetopon_barbouri.tif
2 0.259 2 ../dd_rasters/Reptilia_Urotheca_myersi.tif
2 0.637 2 ../dd_rasters/Reptilia_Tricheilostoma_broadleyi.tif
2 0.578 2 ../dd_rasters/Reptilia_Tricheilostoma_greenwelli.tif
2 0.325 2 ../dd_rasters/Reptilia_Trilepida_brevissima.tif
2 0.884 2 ../dd_rasters/Reptilia_Epictia_guayaquilensis.tif
2 0.184 2 ../dd_rasters/Reptilia_Porthidium_volcanicum.tif
2 0.02 2 ../dd_rasters/Reptilia_Trapelus_schmitzi.tif
2 0.476 2 ../dd_rasters/Reptilia_Baikia_africana.tif
2 0.816 2 ../dd_rasters/Reptilia_Cynisca_muelleri.tif
2 0.003 2 ../dd_rasters/Reptilia_Cynisca_rouxae.tif
2 0.717 2 ../dd_rasters/Reptilia_Cynisca_williamsi.tif
2 0.28 2 ../dd_rasters/Reptilia_Trioceros_kinetensis.tif
2 0.717 2 ../dd_rasters/Reptilia_Ancylodactylus_gigas.tif
2 0.592 2 ../dd_rasters/Reptilia_Ancylodactylus_petrodroma.tif
2 0.465 2 ../dd_rasters/Reptilia_Hemidactylus_lamaensis.tif
2 0.268 2 ../dd_rasters/Reptilia_Hemidactylus_lopezjuradoi.tif
2 0.204 2 ../dd_rasters/Reptilia_Hemidactylus_pseudomuriceus.tif
2 0.644 2 ../dd_rasters/Reptilia_Acanthodactylus_boueti.tif
2 0.517 2 ../dd_rasters/Reptilia_Latastia_ornata.tif
2 0.965 2 ../dd_rasters/Reptilia_Latastia_siebenrocki.tif
2 0.428 2 ../dd_rasters/Reptilia_Tarentola_rudis.tif
2 0.469 2 ../dd_rasters/Reptilia_Panaspis_tancredi.tif
2 0.188 2 ../dd_rasters/Reptilia_Trachylepis_keroanensis.tif
2 0.021 2 ../dd_rasters/Reptilia_Pristurus_adrarensis.tif
2 0.26 2 ../dd_rasters/Reptilia_Aparallactus_nigriceps.tif
2 0.656 2 ../dd_rasters/Reptilia_Polemon_leopoldi.tif
2 0.226 2 ../dd_rasters/Reptilia_Eryx_borrii.tif
2 0.177 2 ../dd_rasters/Reptilia_Eryx_somalicus.tif
2 0.248 2 ../dd_rasters/Reptilia_Meizodon_krameri.tif
2 0.707 2 ../dd_rasters/Reptilia_Telescopus_gezirae.tif
2 0.21 2 ../dd_rasters/Reptilia_Telescopus_pulcher.tif
2 0.256 2 ../dd_rasters/Reptilia_Elapsoidea_broadleyi.tif
2 0.643 2 ../dd_rasters/Reptilia_Mehelya_egbensis.tif
2 0.463 2 ../dd_rasters/Reptilia_Mehelya_gabouensis.tif
2 0.17 2 ../dd_rasters/Reptilia_Lycophidion_semiannule.tif
2 0.387 2 ../dd_rasters/Reptilia_Myriopholis_natatrix.tif
2 0.14 2 ../dd_rasters/Reptilia_Rhinoleptus_parkeri.tif
2 0.241 2 ../dd_rasters/Reptilia_Echis_jogeri.tif
2 0.215 2 ../dd_rasters/Reptilia_Nactus_acutus.tif
2 0.253 2 ../dd_rasters/Reptilia_Oligodon_wagneri.tif
2 0.149 2 ../dd_rasters/Reptilia_Lygosoma_bampfyldei.tif
2 0.197 2 ../dd_rasters/Reptilia_Lygosoma_boehmei.tif
2 0.172 2 ../dd_rasters/Reptilia_Mochlus_grandisonianus.tif
2 0.752 2 ../dd_rasters/Reptilia_Lygosoma_isodactylum.tif
2 0.671 2 ../dd_rasters/Reptilia_Mochlus_laeviceps.tif
2 0.686 2 ../dd_rasters/Reptilia_Mochlus_mabuiiformis.tif
2 0.147 2 ../dd_rasters/Reptilia_Mochlus_paedocarinatus.tif
2 0.694 2 ../dd_rasters/Reptilia_Mochlus_simonettai.tif
4 0.108 4 ../dd_rasters/Mammalia_Isothrix_barbarabrownae.tif
2 0.125 2 ../dd_rasters/Reptilia_Apostolepis_ambiniger.tif
2 0.136 2 ../dd_rasters/Reptilia_Apostolepis_cerradoensis.tif
2 0.153 2 ../dd_rasters/Reptilia_Apostolepis_christineae.tif
2 0.165 2 ../dd_rasters/Reptilia_Apostolepis_dorbignyi.tif
2 0.159 2 ../dd_rasters/Reptilia_Apostolepis_lineata.tif
2 0.01 2 ../dd_rasters/Reptilia_Apostolepis_niceforoi.tif
2 0.168 2 ../dd_rasters/Reptilia_Apostolepis_tenuis.tif
2 0.075 2 ../dd_rasters/Reptilia_Atractus_caxiuana.tif
2 0.814 2 ../dd_rasters/Reptilia_Cercophis_auratus.tif
2 0.336 2 ../dd_rasters/Reptilia_Lioheterophis_iheringi.tif
2 0.188 2 ../dd_rasters/Reptilia_Erythrolamprus_carajasensis.tif
2 0.141 2 ../dd_rasters/Reptilia_Phalotris_concolor.tif
2 0.374 2 ../dd_rasters/Reptilia_Philodryas_laticeps.tif
2 0.179 2 ../dd_rasters/Reptilia_Micrurus_ibiboboca.tif
2 0.185 2 ../dd_rasters/Reptilia_Bothrops_jonathani.tif
2 0.135 2 ../dd_rasters/Reptilia_Nactus_kunan.tif
1 0.339 1 ../dd_rasters/Amphibia_Arthroleptis_formosus.tif
